Retailer,Retailer ID,Date,Region,State,Beverage Brand,Price per Unit,Units Sold,Revenue,Expenses,Date
FizzySip,1128299,26/8/2022,West,Arizona,Powerade,$0.70,"4,750","$3,325","$1,131",26/8/2022
FizzySip,1128299,26/8/2022,West,Arizona,Dasani Water,$0.75,"4,500","$3,375","$1,148",26/8/2022
FizzySip,1128299,27/9/2022,West,Arizona,Coca-Cola,$0.50,"6,250","$3,125","$1,063",27/9/2022
FizzySip,1128299,27/9/2022,West,Arizona,Diet Coke,$0.55,"6,250","$3,438","$1,684",27/9/2022
FizzySip,1128299,27/9/2022,West,Arizona,Sprite,$0.50,"4,750","$2,375",$333,27/9/2022
FizzySip,1128299,27/9/2022,West,Arizona,Fanta,$0.50,"4,250","$2,125",$298,27/9/2022
FizzySip,1128299,27/9/2022,West,Arizona,Powerade,$0.60,"4,250","$2,550",$383,27/9/2022
FizzySip,1128299,27/9/2022,West,Arizona,Dasani Water,$0.65,"4,750","$3,088",$741,27/9/2022
FizzySip,1128299,26/10/2022,West,Arizona,Coca-Cola,$0.50,"5,500","$2,750",$523,26/10/2022
FizzySip,1128299,26/10/2022,West,Arizona,Diet Coke,$0.55,"5,500","$3,025","$1,392",26/10/2022
FizzySip,1128299,26/10/2022,West,Arizona,Sprite,$0.50,"3,750","$1,875",$244,26/10/2022
FizzySip,1128299,26/10/2022,West,Arizona,Fanta,$0.50,"3,500","$1,750",$368,26/10/2022
FizzySip,1128299,26/10/2022,West,Arizona,Powerade,$0.60,"3,250","$1,950",$800,26/10/2022
FizzySip,1128299,26/10/2022,West,Arizona,Dasani Water,$0.75,"3,750","$2,813",$506,26/10/2022
FizzySip,1128299,26/11/2022,West,Arizona,Coca-Cola,$0.60,"5,500","$3,300",$264,26/11/2022
FizzySip,1128299,26/11/2022,West,Arizona,Diet Coke,$0.65,"6,000","$3,900",$819,26/11/2022
FizzySip,1128299,26/11/2022,West,Arizona,Sprite,$0.60,"4,500","$2,700",$918,26/11/2022
FizzySip,1128299,26/11/2022,West,Arizona,Fanta,$0.60,"4,250","$2,550",$306,26/11/2022
FizzySip,1128299,26/11/2022,West,Arizona,Powerade,$0.70,"3,750","$2,625",$341,26/11/2022
FizzySip,1128299,26/11/2022,West,Arizona,Dasani Water,$0.75,"5,000","$3,750",$638,26/11/2022
FizzySip,1128299,25/12/2022,West,Arizona,Coca-Cola,$0.60,"7,000","$4,200",$882,25/12/2022
FizzySip,1128299,25/12/2022,West,Arizona,Diet Coke,$0.65,"7,000","$4,550",$637,25/12/2022
FizzySip,1128299,25/12/2022,West,Arizona,Sprite,$0.60,"5,000","$3,000",$150,25/12/2022
FizzySip,1128299,25/12/2022,West,Arizona,Fanta,$0.60,"5,000","$3,000",$240,25/12/2022
FizzySip,1128299,25/12/2022,West,Arizona,Powerade,$0.70,"4,250","$2,975",$327,25/12/2022
FizzySip,1128299,25/12/2022,West,Arizona,Dasani Water,$0.75,"5,250","$3,938",$591,25/12/2022
FizzySip,1128299,13/1/2022,West,New Mexico,Coca-Cola,$0.30,"4,500","$1,350",$459,13/1/2022
FizzySip,1128299,13/1/2022,West,New Mexico,Diet Coke,$0.40,"4,500","$1,800",$612,13/1/2022
FizzySip,1128299,13/1/2022,West,New Mexico,Sprite,$0.40,"4,500","$1,800",$612,13/1/2022
FizzySip,1128299,13/1/2022,West,New Mexico,Fanta,$0.40,"3,000","$1,200",$588,13/1/2022
FizzySip,1128299,13/1/2022,West,New Mexico,Powerade,$0.45,"2,500","$1,125",$158,13/1/2022
FizzySip,1128299,13/1/2022,West,New Mexico,Dasani Water,$0.40,"4,500","$1,800",$252,13/1/2022
FizzySip,1128299,13/2/2022,West,New Mexico,Coca-Cola,$0.30,"5,000","$1,500",$225,13/2/2022
FizzySip,1128299,13/2/2022,West,New Mexico,Diet Coke,$0.40,"4,000","$1,600",$384,13/2/2022
FizzySip,1128299,13/2/2022,West,New Mexico,Sprite,$0.40,"4,000","$1,600",$304,13/2/2022
FizzySip,1128299,13/2/2022,West,New Mexico,Fanta,$0.40,"2,500","$1,000",$460,13/2/2022
FizzySip,1128299,13/2/2022,West,New Mexico,Powerade,$0.45,"1,750",$788,$102,13/2/2022
FizzySip,1128299,13/2/2022,West,New Mexico,Dasani Water,$0.40,"3,750","$1,500",$315,13/2/2022
FizzySip,1128299,03 December 2022,West,New Mexico,Coca-Cola,$0.40,"5,250","$2,100",$861,03 December 2022
FizzySip,1128299,03 December 2022,West,New Mexico,Diet Coke,$0.50,"3,750","$1,875",$338,03 December 2022
FizzySip,1128299,03 December 2022,West,New Mexico,Sprite,$0.50,"3,750","$1,875",$150,03 December 2022
FizzySip,1128299,03 December 2022,West,New Mexico,Fanta,$0.50,"2,500","$1,250",$263,03 December 2022
FizzySip,1128299,03 December 2022,West,New Mexico,Powerade,$0.55,"1,500",$825,$281,03 December 2022
FizzySip,1128299,03 December 2022,West,New Mexico,Dasani Water,$0.50,"3,500","$1,750",$210,03 December 2022
FizzySip,1128299,13/4/2022,West,New Mexico,Coca-Cola,$0.50,"5,250","$2,625",$341,13/4/2022
FizzySip,1128299,13/4/2022,West,New Mexico,Diet Coke,$0.55,"3,250","$1,788",$304,13/4/2022
FizzySip,1128299,13/4/2022,West,New Mexico,Sprite,$0.55,"3,750","$2,063",$433,13/4/2022
FizzySip,1128299,13/4/2022,West,New Mexico,Fanta,$0.50,"2,750","$1,375",$193,13/4/2022
FizzySip,1128299,13/4/2022,West,New Mexico,Powerade,$0.55,"1,750",$963,$48,13/4/2022
FizzySip,1128299,13/4/2022,West,New Mexico,Dasani Water,$0.70,"3,500","$2,450",$196,13/4/2022
FizzySip,1128299,14/5/2022,West,New Mexico,Coca-Cola,$0.50,"5,500","$2,750",$303,14/5/2022
FizzySip,1128299,14/5/2022,West,New Mexico,Diet Coke,$0.55,"4,000","$2,200",$330,14/5/2022
FizzySip,1128299,14/5/2022,West,New Mexico,Sprite,$0.55,"4,250","$2,338",$795,14/5/2022
FizzySip,1128299,14/5/2022,West,New Mexico,Fanta,$0.50,"3,250","$1,625",$553,14/5/2022
FizzySip,1128299,14/5/2022,West,New Mexico,Powerade,$0.55,"2,250","$1,238",$421,14/5/2022
FizzySip,1128299,14/5/2022,West,New Mexico,Dasani Water,$0.70,"4,000","$2,800","$1,372",14/5/2022
FizzySip,1128299,13/6/2022,West,New Mexico,Coca-Cola,$0.50,"6,750","$3,375",$473,13/6/2022
FizzySip,1128299,13/6/2022,West,New Mexico,Diet Coke,$0.55,"5,250","$2,888",$404,13/6/2022
FizzySip,1128299,13/6/2022,West,New Mexico,Sprite,$0.55,"5,250","$2,888",$433,13/6/2022
FizzySip,1128299,13/6/2022,West,New Mexico,Fanta,$0.50,"4,000","$2,000",$480,13/6/2022
FizzySip,1128299,13/6/2022,West,New Mexico,Powerade,$0.55,"2,750","$1,513",$287,13/6/2022
FizzySip,1128299,13/6/2022,West,New Mexico,Dasani Water,$0.70,"5,750","$4,025","$1,852",13/6/2022
FizzySip,1128299,07 December 2022,West,New Mexico,Coca-Cola,$0.50,"7,250","$3,625",$471,07 December 2022
FizzySip,1128299,07 December 2022,West,New Mexico,Diet Coke,$0.55,"5,750","$3,163",$664,07 December 2022
FizzySip,1128299,07 December 2022,West,New Mexico,Sprite,$0.55,"5,250","$2,888","$1,184",07 December 2022
FizzySip,1128299,07 December 2022,West,New Mexico,Fanta,$0.50,"4,250","$2,125",$383,07 December 2022
FizzySip,1128299,07 December 2022,West,New Mexico,Powerade,$0.55,"4,750","$2,613",$209,07 December 2022
FizzySip,1128299,07 December 2022,West,New Mexico,Dasani Water,$0.70,"4,750","$3,325",$698,07 December 2022
FizzySip,1128299,13/8/2022,West,New Mexico,Coca-Cola,$0.55,"6,750","$3,713","$1,262",13/8/2022
FizzySip,1128299,13/8/2022,West,New Mexico,Diet Coke,$0.60,"6,250","$3,750",$450,13/8/2022
FizzySip,1128299,13/8/2022,West,New Mexico,Sprite,$0.55,"5,000","$2,750",$358,13/8/2022
FizzySip,1128299,13/8/2022,West,New Mexico,Fanta,$0.55,"4,500","$2,475",$421,13/8/2022
FizzySip,1128299,13/8/2022,West,New Mexico,Powerade,$0.65,"4,500","$2,925",$614,13/8/2022
FizzySip,1128299,13/8/2022,West,New Mexico,Dasani Water,$0.70,"4,250","$2,975",$417,13/8/2022
FizzySip,1128299,14/9/2022,West,New Mexico,Coca-Cola,$0.45,"6,000","$2,700",$135,14/9/2022
FizzySip,1128299,14/9/2022,West,New Mexico,Diet Coke,$0.50,"6,000","$3,000",$240,14/9/2022
FizzySip,1128299,14/9/2022,West,New Mexico,Sprite,$0.45,"4,500","$2,025",$223,14/9/2022
FizzySip,1128299,14/9/2022,West,New Mexico,Fanta,$0.45,"4,000","$1,800",$270,14/9/2022
FizzySip,1128299,14/9/2022,West,New Mexico,Powerade,$0.55,"4,000","$2,200",$748,14/9/2022
FizzySip,1128299,14/9/2022,West,New Mexico,Dasani Water,$0.60,"4,500","$2,700",$918,14/9/2022
FizzySip,1128299,13/10/2022,West,New Mexico,Coca-Cola,$0.45,"5,250","$2,363",$803,13/10/2022
FizzySip,1128299,13/10/2022,West,New Mexico,Diet Coke,$0.50,"5,250","$2,625","$1,286",13/10/2022
FizzySip,1128299,13/10/2022,West,New Mexico,Sprite,$0.45,"3,500","$1,575",$221,13/10/2022
FizzySip,1128299,13/10/2022,West,New Mexico,Fanta,$0.45,"3,250","$1,463",$205,13/10/2022
FizzySip,1128299,13/10/2022,West,New Mexico,Powerade,$0.55,"3,000","$1,650",$248,13/10/2022
FizzySip,1128299,13/10/2022,West,New Mexico,Dasani Water,$0.70,"3,500","$2,450",$588,13/10/2022
FizzySip,1128299,13/11/2022,West,New Mexico,Coca-Cola,$0.55,"5,250","$2,888",$549,13/11/2022
FizzySip,1128299,13/11/2022,West,New Mexico,Diet Coke,$0.60,"5,750","$3,450","$1,587",13/11/2022
FizzySip,1128299,13/11/2022,West,New Mexico,Sprite,$0.55,"4,250","$2,338",$304,13/11/2022
FizzySip,1128299,13/11/2022,West,New Mexico,Fanta,$0.55,"4,000","$2,200",$462,13/11/2022
FizzySip,1128299,13/11/2022,West,New Mexico,Powerade,$0.65,"3,500","$2,275",$933,13/11/2022
FizzySip,1128299,13/11/2022,West,New Mexico,Dasani Water,$0.70,"4,750","$3,325",$599,13/11/2022
FizzySip,1128299,12 December 2022,West,New Mexico,Coca-Cola,$0.55,"6,750","$3,713",$297,12 December 2022
FizzySip,1128299,12 December 2022,West,New Mexico,Diet Coke,$0.60,"6,750","$4,050",$851,12 December 2022
FizzySip,1128299,12 December 2022,West,New Mexico,Sprite,$0.55,"4,750","$2,613",$888,12 December 2022
FizzySip,1128299,12 December 2022,West,New Mexico,Fanta,$0.55,"4,750","$2,613",$314,12 December 2022
FizzySip,1128299,12 December 2022,West,New Mexico,Powerade,$0.65,"4,000","$2,600",$338,12 December 2022
FizzySip,1128299,12 December 2022,West,New Mexico,Dasani Water,$0.70,"5,000","$3,500",$595,12 December 2022
Sodapop,1185732,01 September 2022,Southeast,Georgia,Coca-Cola,$0.40,"10,250","$4,100",$861,01 September 2022
Sodapop,1185732,01 September 2022,Southeast,Georgia,Diet Coke,$0.40,"8,250","$3,300",$462,01 September 2022
Sodapop,1185732,01 September 2022,Southeast,Georgia,Sprite,$0.30,"8,250","$2,475",$124,01 September 2022
Sodapop,1185732,01 September 2022,Southeast,Georgia,Fanta,$0.35,"6,750","$2,363",$189,01 September 2022
Sodapop,1185732,01 September 2022,Southeast,Georgia,Powerade,$0.50,"7,250","$3,625",$399,01 September 2022
Sodapop,1185732,01 September 2022,Southeast,Georgia,Dasani Water,$0.40,"8,250","$3,300",$495,01 September 2022
Sodapop,1185732,02 July 2022,Southeast,Georgia,Coca-Cola,$0.40,"10,750","$4,300","$1,462",02 July 2022
Sodapop,1185732,02 July 2022,Southeast,Georgia,Diet Coke,$0.40,"7,250","$2,900",$986,02 July 2022
Sodapop,1185732,02 July 2022,Southeast,Georgia,Sprite,$0.30,"7,750","$2,325",$791,02 July 2022
Sodapop,1185732,02 July 2022,Southeast,Georgia,Fanta,$0.35,"6,250","$2,188","$1,072",02 July 2022
Sodapop,1185732,02 July 2022,Southeast,Georgia,Powerade,$0.50,"7,000","$3,500",$490,02 July 2022
Sodapop,1185732,02 July 2022,Southeast,Georgia,Dasani Water,$0.35,"8,000","$2,800",$392,02 July 2022
Sodapop,1185732,03 May 2022,Southeast,Georgia,Coca-Cola,$0.35,"10,200","$3,570",$536,03 May 2022
Sodapop,1185732,03 May 2022,Southeast,Georgia,Diet Coke,$0.35,"7,000","$2,450",$588,03 May 2022
Sodapop,1185732,03 May 2022,Southeast,Georgia,Sprite,$0.25,"7,250","$1,813",$344,03 May 2022
Sodapop,1185732,03 May 2022,Southeast,Georgia,Fanta,$0.30,"5,750","$1,725",$794,03 May 2022
Sodapop,1185732,03 May 2022,Southeast,Georgia,Powerade,$0.45,"6,250","$2,813",$366,03 May 2022
Sodapop,1185732,03 May 2022,Southeast,Georgia,Dasani Water,$0.35,"7,250","$2,538",$533,03 May 2022
Sodapop,1185732,04 June 2022,Southeast,Georgia,Coca-Cola,$0.35,"9,750","$3,413","$1,399",04 June 2022
Sodapop,1185732,04 June 2022,Southeast,Georgia,Diet Coke,$0.35,"6,750","$2,363",$425,04 June 2022
Sodapop,1185732,04 June 2022,Southeast,Georgia,Sprite,$0.25,"6,750","$1,688",$135,04 June 2022
Sodapop,1185732,04 June 2022,Southeast,Georgia,Fanta,$0.30,"6,000","$1,800",$684,04 June 2022
Sodapop,1185732,04 June 2022,Southeast,Georgia,Powerade,$0.50,"6,250","$3,125",$656,04 June 2022
Sodapop,1185732,04 June 2022,Southeast,Georgia,Dasani Water,$0.40,"7,750","$3,100","$1,054",04 June 2022
Sodapop,1185732,05 May 2022,Southeast,Georgia,Coca-Cola,$0.50,"10,450","$5,225",$627,05 May 2022
Sodapop,1185732,05 May 2022,Southeast,Georgia,Diet Coke,$0.50,"7,500","$3,750",$488,05 May 2022
Sodapop,1185732,05 May 2022,Southeast,Georgia,Sprite,$0.45,"7,250","$3,263",$555,05 May 2022
Sodapop,1185732,05 May 2022,Southeast,Georgia,Fanta,$0.45,"6,750","$3,038",$638,05 May 2022
Sodapop,1185732,05 May 2022,Southeast,Georgia,Powerade,$0.55,"7,000","$3,850",$539,05 May 2022
Sodapop,1185732,05 May 2022,Southeast,Georgia,Dasani Water,$0.60,"8,000","$4,800",$240,05 May 2022
Sodapop,1185732,06 July 2022,Southeast,Georgia,Coca-Cola,$0.55,"10,500","$5,775",$462,06 July 2022
Sodapop,1185732,06 July 2022,Southeast,Georgia,Diet Coke,$0.50,"8,000","$4,000",$440,06 July 2022
Sodapop,1185732,06 July 2022,Southeast,Georgia,Sprite,$0.50,"7,750","$3,875",$581,06 July 2022
Sodapop,1185732,06 July 2022,Southeast,Georgia,Fanta,$0.50,"7,500","$3,750","$1,275",06 July 2022
Sodapop,1185732,06 July 2022,Southeast,Georgia,Powerade,$0.65,"7,500","$4,875","$1,658",06 July 2022
Sodapop,1185732,06 July 2022,Southeast,Georgia,Dasani Water,$0.70,"9,250","$6,475","$2,202",06 July 2022
Sodapop,1185732,07 May 2022,Southeast,Georgia,Coca-Cola,$0.65,"11,500","$7,475","$3,663",07 May 2022
Sodapop,1185732,07 May 2022,Southeast,Georgia,Diet Coke,$0.60,"9,000","$5,400",$756,07 May 2022
Sodapop,1185732,07 May 2022,Southeast,Georgia,Sprite,$0.55,"8,250","$4,538",$635,07 May 2022
Sodapop,1185732,07 May 2022,Southeast,Georgia,Fanta,$0.55,"7,750","$4,263",$639,07 May 2022
Sodapop,1185732,07 May 2022,Southeast,Georgia,Powerade,$0.65,"8,000","$5,200","$1,248",07 May 2022
Sodapop,1185732,07 May 2022,Southeast,Georgia,Dasani Water,$0.70,"9,750","$6,825","$1,297",07 May 2022
Sodapop,1185732,08 June 2022,Southeast,Georgia,Coca-Cola,$0.65,"11,250","$7,313","$3,364",08 June 2022
Sodapop,1185732,08 June 2022,Southeast,Georgia,Diet Coke,$0.60,"9,000","$5,400",$702,08 June 2022
Sodapop,1185732,08 June 2022,Southeast,Georgia,Sprite,$0.55,"8,250","$4,538",$953,08 June 2022
Sodapop,1185732,08 June 2022,Southeast,Georgia,Fanta,$0.45,"7,750","$3,488","$1,430",08 June 2022
Sodapop,1185732,08 June 2022,Southeast,Georgia,Powerade,$0.55,"7,500","$4,125",$743,08 June 2022
Sodapop,1185732,08 June 2022,Southeast,Georgia,Dasani Water,$0.60,"9,250","$5,550",$444,08 June 2022
Sodapop,1185732,09 May 2022,Southeast,Georgia,Coca-Cola,$0.55,"10,250","$5,638","$2,142",09 May 2022
Sodapop,1185732,09 May 2022,Southeast,Georgia,Diet Coke,$0.50,"8,250","$4,125",$866,09 May 2022
Sodapop,1185732,09 May 2022,Southeast,Georgia,Sprite,$0.40,"7,250","$2,900",$986,09 May 2022
Sodapop,1185732,09 May 2022,Southeast,Georgia,Fanta,$0.40,"7,000","$2,800",$336,09 May 2022
Sodapop,1185732,09 May 2022,Southeast,Georgia,Powerade,$0.50,"7,000","$3,500",$455,09 May 2022
Sodapop,1185732,09 May 2022,Southeast,Georgia,Dasani Water,$0.55,"8,000","$4,400",$748,09 May 2022
Sodapop,1185732,10 July 2022,Southeast,Georgia,Coca-Cola,$0.55,"9,750","$5,363","$1,126",10 July 2022
Sodapop,1185732,10 July 2022,Southeast,Georgia,Diet Coke,$0.45,"8,000","$3,600",$504,10 July 2022
Sodapop,1185732,10 July 2022,Southeast,Georgia,Sprite,$0.45,"6,750","$3,038",$152,10 July 2022
Sodapop,1185732,10 July 2022,Southeast,Georgia,Fanta,$0.45,"6,500","$2,925",$234,10 July 2022
Sodapop,1185732,10 July 2022,Southeast,Georgia,Powerade,$0.55,"6,500","$3,575",$393,10 July 2022
Sodapop,1185732,10 July 2022,Southeast,Georgia,Dasani Water,$0.60,"7,750","$4,650",$698,10 July 2022
Sodapop,1185732,11 June 2022,Southeast,Georgia,Coca-Cola,$0.55,"9,250","$5,088","$1,730",11 June 2022
Sodapop,1185732,11 June 2022,Southeast,Georgia,Diet Coke,$0.45,"7,500","$3,375","$1,148",11 June 2022
Sodapop,1185732,11 June 2022,Southeast,Georgia,Sprite,$0.45,"6,950","$3,128","$1,063",11 June 2022
Sodapop,1185732,11 June 2022,Southeast,Georgia,Fanta,$0.55,"7,500","$4,125","$2,021",11 June 2022
Sodapop,1185732,11 June 2022,Southeast,Georgia,Powerade,$0.70,"7,250","$5,075",$711,11 June 2022
Sodapop,1185732,11 June 2022,Southeast,Georgia,Dasani Water,$0.75,"8,250","$6,188",$866,11 June 2022
Sodapop,1185732,12 May 2022,Southeast,Georgia,Coca-Cola,$0.70,"10,750","$7,525","$1,129",12 May 2022
Sodapop,1185732,12 May 2022,Southeast,Georgia,Diet Coke,$0.60,"8,750","$5,250","$1,260",12 May 2022
Sodapop,1185732,12 May 2022,Southeast,Georgia,Sprite,$0.60,"8,250","$4,950",$941,12 May 2022
Sodapop,1185732,12 May 2022,Southeast,Georgia,Fanta,$0.60,"7,750","$4,650","$2,139",12 May 2022
Sodapop,1185732,12 May 2022,Southeast,Georgia,Powerade,$0.70,"7,750","$5,425",$705,12 May 2022
Sodapop,1185732,12 May 2022,Southeast,Georgia,Dasani Water,$0.75,"8,750","$6,563","$1,378",12 May 2022
Sodapop,1185732,01 June 2022,Southeast,South Carolina,Coca-Cola,$0.35,"9,250","$3,238","$1,327",01 June 2022
Sodapop,1185732,01 June 2022,Southeast,South Carolina,Diet Coke,$0.35,"7,250","$2,538",$457,01 June 2022
Sodapop,1185732,01 June 2022,Southeast,South Carolina,Sprite,$0.25,"7,250","$1,813",$145,01 June 2022
Sodapop,1185732,01 June 2022,Southeast,South Carolina,Fanta,$0.30,"5,750","$1,725",$362,01 June 2022
Sodapop,1185732,01 June 2022,Southeast,South Carolina,Powerade,$0.45,"6,250","$2,813",$956,01 June 2022
Sodapop,1185732,01 June 2022,Southeast,South Carolina,Dasani Water,$0.35,"7,250","$2,538",$305,01 June 2022
Sodapop,1185732,02 April 2022,Southeast,South Carolina,Coca-Cola,$0.35,"9,750","$3,413",$444,02 April 2022
Sodapop,1185732,02 April 2022,Southeast,South Carolina,Diet Coke,$0.35,"6,250","$2,188",$372,02 April 2022
Sodapop,1185732,02 April 2022,Southeast,South Carolina,Sprite,$0.25,"6,750","$1,688",$354,02 April 2022
Sodapop,1185732,02 April 2022,Southeast,South Carolina,Fanta,$0.30,"5,250","$1,575",$221,02 April 2022
Sodapop,1185732,02 April 2022,Southeast,South Carolina,Powerade,$0.45,"6,000","$2,700",$135,02 April 2022
Sodapop,1185732,02 April 2022,Southeast,South Carolina,Dasani Water,$0.30,"7,000","$2,100",$168,02 April 2022
Sodapop,1185732,03 February 2022,Southeast,South Carolina,Coca-Cola,$0.30,"9,200","$2,760",$304,03 February 2022
Sodapop,1185732,03 February 2022,Southeast,South Carolina,Diet Coke,$0.30,"6,000","$1,800",$270,03 February 2022
Sodapop,1185732,03 February 2022,Southeast,South Carolina,Sprite,$0.20,"6,250","$1,250",$425,03 February 2022
Sodapop,1185732,03 February 2022,Southeast,South Carolina,Fanta,$0.25,"4,750","$1,188",$404,03 February 2022
Sodapop,1185732,03 February 2022,Southeast,South Carolina,Powerade,$0.40,"5,250","$2,100",$714,03 February 2022
Sodapop,1185732,03 February 2022,Southeast,South Carolina,Dasani Water,$0.30,"6,250","$1,875",$919,03 February 2022
Sodapop,1185732,04 March 2022,Southeast,South Carolina,Coca-Cola,$0.30,"8,750","$2,625",$368,04 March 2022
Sodapop,1185732,04 March 2022,Southeast,South Carolina,Diet Coke,$0.30,"5,750","$1,725",$242,04 March 2022
Sodapop,1185732,04 March 2022,Southeast,South Carolina,Sprite,$0.20,"5,750","$1,150",$173,04 March 2022
Sodapop,1185732,04 March 2022,Southeast,South Carolina,Fanta,$0.25,"5,000","$1,250",$300,04 March 2022
Sodapop,1185732,04 March 2022,Southeast,South Carolina,Powerade,$0.45,"5,250","$2,363",$449,04 March 2022
Sodapop,1185732,04 March 2022,Southeast,South Carolina,Dasani Water,$0.35,"6,750","$2,363","$1,087",04 March 2022
Sodapop,1185732,05 February 2022,Southeast,South Carolina,Coca-Cola,$0.45,"9,450","$4,253",$553,05 February 2022
Sodapop,1185732,05 February 2022,Southeast,South Carolina,Diet Coke,$0.45,"6,500","$2,925",$614,05 February 2022
Sodapop,1185732,05 February 2022,Southeast,South Carolina,Sprite,$0.40,"6,250","$2,500","$1,025",05 February 2022
Sodapop,1185732,05 February 2022,Southeast,South Carolina,Fanta,$0.40,"5,750","$2,300",$414,05 February 2022
Sodapop,1185732,05 February 2022,Southeast,South Carolina,Powerade,$0.50,"6,000","$3,000",$240,05 February 2022
Sodapop,1185732,05 February 2022,Southeast,South Carolina,Dasani Water,$0.55,"7,000","$3,850",$809,05 February 2022
Sodapop,1185732,06 April 2022,Southeast,South Carolina,Coca-Cola,$0.50,"9,500","$4,750","$1,615",06 April 2022
Sodapop,1185732,06 April 2022,Southeast,South Carolina,Diet Coke,$0.45,"7,000","$3,150",$378,06 April 2022
Sodapop,1185732,06 April 2022,Southeast,South Carolina,Sprite,$0.50,"6,750","$3,375",$439,06 April 2022
Sodapop,1185732,06 April 2022,Southeast,South Carolina,Fanta,$0.50,"6,500","$3,250",$553,06 April 2022
Sodapop,1185732,06 April 2022,Southeast,South Carolina,Powerade,$0.65,"6,500","$4,225",$887,06 April 2022
Sodapop,1185732,06 April 2022,Southeast,South Carolina,Dasani Water,$0.70,"8,250","$5,775",$809,06 April 2022
Sodapop,1185732,07 February 2022,Southeast,South Carolina,Coca-Cola,$0.65,"10,500","$6,825",$341,07 February 2022
Sodapop,1185732,07 February 2022,Southeast,South Carolina,Diet Coke,$0.60,"8,000","$4,800",$384,07 February 2022
Sodapop,1185732,07 February 2022,Southeast,South Carolina,Sprite,$0.55,"7,250","$3,988",$439,07 February 2022
Sodapop,1185732,07 February 2022,Southeast,South Carolina,Fanta,$0.55,"6,750","$3,713",$557,07 February 2022
Sodapop,1185732,07 February 2022,Southeast,South Carolina,Powerade,$0.65,"7,000","$4,550","$1,547",07 February 2022
Sodapop,1185732,07 February 2022,Southeast,South Carolina,Dasani Water,$0.70,"8,750","$6,125","$2,083",07 February 2022
Sodapop,1185732,08 March 2022,Southeast,South Carolina,Coca-Cola,$0.65,"10,250","$6,663","$2,265",08 March 2022
Sodapop,1185732,08 March 2022,Southeast,South Carolina,Diet Coke,$0.60,"8,000","$4,800","$2,352",08 March 2022
Sodapop,1185732,08 March 2022,Southeast,South Carolina,Sprite,$0.55,"7,250","$3,988",$558,08 March 2022
Sodapop,1185732,08 March 2022,Southeast,South Carolina,Fanta,$0.45,"6,750","$3,038",$425,08 March 2022
Sodapop,1185732,08 March 2022,Southeast,South Carolina,Powerade,$0.55,"6,500","$3,575",$536,08 March 2022
Sodapop,1185732,08 March 2022,Southeast,South Carolina,Dasani Water,$0.60,"8,250","$4,950","$1,188",08 March 2022
Sodapop,1185732,09 February 2022,Southeast,South Carolina,Coca-Cola,$0.55,"9,250","$5,088",$967,09 February 2022
Sodapop,1185732,09 February 2022,Southeast,South Carolina,Diet Coke,$0.50,"7,250","$3,625","$1,668",09 February 2022
Sodapop,1185732,09 February 2022,Southeast,South Carolina,Sprite,$0.30,"6,250","$1,875",$244,09 February 2022
Sodapop,1185732,09 February 2022,Southeast,South Carolina,Fanta,$0.30,"6,000","$1,800",$378,09 February 2022
Sodapop,1185732,09 February 2022,Southeast,South Carolina,Powerade,$0.40,"6,000","$2,400",$984,09 February 2022
Sodapop,1185732,09 February 2022,Southeast,South Carolina,Dasani Water,$0.45,"7,000","$3,150",$567,09 February 2022
Sodapop,1185732,10 April 2022,Southeast,South Carolina,Coca-Cola,$0.45,"8,750","$3,938",$315,10 April 2022
Sodapop,1185732,10 April 2022,Southeast,South Carolina,Diet Coke,$0.35,"7,000","$2,450",$515,10 April 2022
Sodapop,1185732,10 April 2022,Southeast,South Carolina,Sprite,$0.35,"5,750","$2,013",$684,10 April 2022
Sodapop,1185732,10 April 2022,Southeast,South Carolina,Fanta,$0.35,"5,500","$1,925",$231,10 April 2022
Sodapop,1185732,10 April 2022,Southeast,South Carolina,Powerade,$0.45,"5,500","$2,475",$322,10 April 2022
Sodapop,1185732,10 April 2022,Southeast,South Carolina,Dasani Water,$0.50,"6,750","$3,375",$574,10 April 2022
Sodapop,1185732,11 March 2022,Southeast,South Carolina,Coca-Cola,$0.45,"8,250","$3,713",$780,11 March 2022
Sodapop,1185732,11 March 2022,Southeast,South Carolina,Diet Coke,$0.35,"6,500","$2,275",$319,11 March 2022
Sodapop,1185732,11 March 2022,Southeast,South Carolina,Sprite,$0.40,"5,950","$2,380",$119,11 March 2022
Sodapop,1185732,11 March 2022,Southeast,South Carolina,Fanta,$0.60,"6,500","$3,900",$312,11 March 2022
Sodapop,1185732,11 March 2022,Southeast,South Carolina,Powerade,$0.75,"6,250","$4,688",$516,11 March 2022
Sodapop,1185732,11 March 2022,Southeast,South Carolina,Dasani Water,$0.75,"7,250","$5,438",$816,11 March 2022
Sodapop,1185732,12 February 2022,Southeast,South Carolina,Coca-Cola,$0.70,"9,750","$6,825","$2,321",12 February 2022
Sodapop,1185732,12 February 2022,Southeast,South Carolina,Diet Coke,$0.60,"7,750","$4,650","$1,581",12 February 2022
Sodapop,1185732,12 February 2022,Southeast,South Carolina,Sprite,$0.60,"7,250","$4,350","$1,479",12 February 2022
Sodapop,1185732,12 February 2022,Southeast,South Carolina,Fanta,$0.60,"6,750","$4,050","$1,985",12 February 2022
